"id","name","itemTypeId","itemSubTypeId","slots","description"
"2423","Sapatos Divergentes","2","516","0","""Sapatos que parecem ter algo errado. O fabricante tinha a inten\u00e7\u00e3o de corrigir os sapatos, mas n\u00e3o conseguiu.\n^0000ffHP e SP m\u00e1x. +20%.^000000\nA cada refino:\n^0000ffHP e SP m\u00e1x. -1%.^000000\nA cada 2 refinos:\n^0000ffDEF +1.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777713^000000\nPeso: ^77777750^000000\nN\u00edvel necess\u00e1rio: ^77777785^000000\nClasses: ^777777Transclasses, exceto Aprendizes^000000"""
"2424","Sapatos da Maré [1]","2","516","1","""Este par de sapatos imperme\u00e1veis foi projetado especialmente para \u00e1reas escorregadias.\n^0000ffResist\u00eancia a propriedade \u00c1gua +5%.^000000\n^FA4E09Conjunto^000000\n^FA4E09[Cachecol de L\u00e3]^000000\n^0000ffHP m\u00e1x. +10%.^000000\n^0000ffRegenera\u00e7\u00e3o natural de HP +5%.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777713^000000\nPeso: ^77777730^000000\nN\u00edvel necess\u00e1rio: ^77777755^000000\nClasses: ^777777Transclasses, exceto Aprendizes^000000"""
"2425","Botas Pretas de Couro","2","516","0","""Botas feitas de couro leve, mas firme. Basta us\u00e1-las para ficar com vontade de correr.\n^0000ffAGI +1.^000000\nRefino +9 ou mais:\n^0000ffAGI +2 adicional.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777716^000000\nPeso: ^77777750^000000\nN\u00edvel necess\u00e1rio: ^77777755^000000\nClasses: ^777777Transclasses, exceto Aprendizes^000000"""
"2426","Passo das Sombras","2","516","0","""Estas botas das sombras s\u00e3o feitas com for\u00e7as das trevas. Seu criador colocou um feiti\u00e7o para proteger o usu\u00e1rio do perigo.\n--------------------------\nAo receber danos m\u00e1gicos perto de uma parede:\n^0000ff10% de chance de autoconjurar [Furtividade] nv.2 ou no maior n\u00edvel aprendido.^000000\n--------------------------\nTipo: ^777777Cal\u00e7ado^000000\nDEF: ^7777770^000000 DEFM: ^77777710^000000\nPeso: ^777777200^000000\nN\u00edvel necess\u00e1rio: ^77777775^000000\nClasses: ^777777Transclasses, exceto Aprendizes^000000"""
"2429","Botas de Ferro","2","516","0","""Sapatos s\u00f3lidos e pesados.\nTipo de Item: ^777777Cal\u00e7ado^000000\nDefesa: ^7777775^000000\nPeso: ^777777150^000000\nClasse: ^777777Espadachim, Mercador, Gatuno e superiores, Arqueiro^000000"""
"2430","Botas de Ferro","2","516","0","""Sapatos s\u00f3lidos e pesados.\nTipo de Item: ^777777Cal\u00e7ado^000000\nDefesa: ^7777775^000000\nPeso: ^77777780^000000\nClasses: ^777777Todas^000000"""
"2432","Salto Alto [1]","2","516","1","""Sapatos listrados de salto alto.\nH\u00e1 rumores de que eles davam poderes m\u00e1gicos malignos \u00e0 bruxa que os usava.\nTipo: ^777777Cal\u00e7ado^000000\nDEF: ^77777710^000000 DEFM: ^7777775^000000\nPeso: ^77777760^000000\nClasse Aplic\u00e1vel: ^777777Todas, exceto Aprendiz^000000"""
"2433","Botas de Diabolus [1]","2","516","1","""Botas m\u00e1gicas que se ajustam aos p\u00e9s do usu\u00e1rio.\n^0000ffA cada n\u00edvel de base:^000000\n^0000ffHP m\u00e1x. +10.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777715^000000\nPeso: ^77777725^000000\nN\u00edvel necess\u00e1rio: ^7777771^000000\nClasses: ^777777Transclasses 2-1 e 2-2^000000"""
"2434","Botas de Couro Preto [1]","2","516","1","""Um par de botas feitas de couro leve e resistente, que faz voc\u00ea querer correr quando as usa.\n^0000ffAGI +1.^000000\nRefino +9 ou mais:\n^0000ffAGI +2 adicional.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777716^000000\nPeso: ^77777750^000000\nN\u00edvel necess\u00e1rio: ^77777755^000000\nClasses: ^777777Transclasses, exceto Aprendizes^000000"""
"2435","Grevas de Batalha [1]","2","516","1","""Grevas que aumentam a habilidade em campo de batalha do usu\u00e1rio.\n^0000ffResist\u00eancia as ra\u00e7as Humano e Humanoide +1%.^000000\n^0000ffHP M\u00e1x + 100. DEFM + 1.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777715^000000\nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777780^000000\nClasses: ^777777Espadachim, Mercador, Gatuno, e evolu\u00e7\u00f5es; Ninja e Mestre Taekwon.^000000"""
"2436","Botas de Combate [1]","2","516","1","""Sapatos que aumentam a habilidade em campo de batalha do usu\u00e1rio.\n^0000ffResist\u00eancia as ra\u00e7as Humano e Humanoide +1%.^000000\n^0000ffHP M\u00e1x + 100. DEFM + 1.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^7777779^000000\nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777780^000000\nClasses: ^777777Mago, Novi\u00e7o, Arqueiro, e evolu\u00e7\u00f5es; Espiritualista^000000"""
"2437","Botas de Batalha [1]","2","516","1","""Botas especialmente criadas para Justiceiros usarem no campo de batalha.\n^0000ffResist\u00eancia as ra\u00e7as Humano e Humanoide +1%.^000000 \n^0000ffHP M\u00e1x + 100. DEFM + 1.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^7777779^000000\nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777780^000000\nClasses: ^777777Justiceiro^000000"""
"2439","Sapatos Refrescantes [A]","2","516","0","""^000088Item de aluguel^000000\nSapatos confort\u00e1veis feitos de couro macio e que s\u00e3o imunes a chul\u00e9.\n^0000ffHP m\u00e1x. +17%.^000000\n^0000ffSP m\u00e1x. +8%.^000000\nA cada 10 segundos:\n^0000ffRegenera 20 de HP e 2 de SP.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777720^000000\nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^7777771^000000\nClasses: ^777777Todas^000000"""
"2440","Sapatos de Corrida [1]","2","516","1","""Muito \u00fateis para correr. Amarre bem os cadar\u00e7os e saia em disparada!\n^0000ffAGI +1.^000000\n^0000ffRegenera\u00e7\u00e3o natural de SP +5%.^000000\n^FA4E09Conjunto^000000\n^FA4E09[Anel de Corrida]^000000\n^FA4E09[Armadura de Corrida]^000000\n^0000ffHP e SP m\u00e1x. +7%.^000000\n^0000ffTempo de conjura\u00e7\u00e3o vari\u00e1vel -3%.^000000\n^0000ffTempo de p\u00f3s-conjura\u00e7\u00e3o -15%.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777710^000000\nPeso: ^77777730^000000\nClasses que utilizam:  ^7777772a. Classe Transcendental^000000"""
"2441","Sandália de Praia","2","516","0","""Uma sand\u00e1lia t\u00edpica dos habitantes de Comodo. Pode n\u00e3o parecer t\u00e3o pr\u00e1tica quanto um chinelo de dedo, mas combina perfeitamente com o clima festivo do local. O melhor de tudo \u00e9 que foi feita especialmente para proteger contra a areia escaldante e qualquer tipo de queimadura.\nFOR + 1, INT + 1, AGI + 1\n^8B4513 Concede 10% de resist\u00eancia a ataques da propriedade Fogo quando equipada em conjunto com o Capuz de Praia. ^000000\nClasse: ^777777Cal\u00e7ado^000000\nDefesa: ^7777770^000000 \nPeso: ^77777720^000000\nClasses: ^777777Todas^000000"""
"2443","Botas de Pescador","2","516","0","""Botas \u00e0 prova d'\u00e1gua.\n^0000ffTempo de pescaria -2 segundos.^000000\nTipo: ^777777Cal\u00e7ado^000000 \nDefesa: ^7777770^000000 \nPeso: ^77777725^000000\nN\u00edvel necess\u00e1rio: ^7777771^000000\nClasses: ^777777Todas^000000"""
"2444","Sapatos Gloriosos","2","516","0","""^FF0000Intransfer\u00edvel^000000\nCal\u00e7ado fabricado no Reino Maroll.\n^0000ffHP m\u00e1x. +10%.^000000\n^0000ffResist\u00eancia as ra\u00e7as Humanoide e Humano +4%.^000000\nAo receber danos f\u00edsicos:\n^0000ffChance de autoconjurar [Aumentar Agilidade] nv. 1.^000000\nTipo: ^777777Cal\u00e7ado^000000 \nDefesa: ^7777770^000000 \nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777781^000000\nClasses: ^777777Todas, exceto Aprendizes e Superaprendizes^000000"""
"2445","Sapatos Gloriosos Industrializados","2","516","0","""Cal\u00e7ado fabricado em massa no Reino Maroll.\n^0000ffHP e SP m\u00e1x. +5%.^000000\nTipo: ^777777Cal\u00e7ado^000000 \nDefesa: ^77777710^000000 \nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777761^000000\nClasses: ^777777Todas, exceto Aprendizes e Superaprendizes^000000"""
"2446","Sapatos Gloriosos Baratos","2","516","0","""Cal\u00e7ado de baixo custo fabricado no Reino Maroll.\n^0000ffHP m\u00e1x. +5%.^000000\nTipo: ^777777Cal\u00e7ado^000000 \nDefesa: ^77777710^000000 \nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^7777771^000000\nClasses: ^777777Todas, exceto Aprendizes e Superaprendizes^000000"""
"2447","Botas Militares","2","516","0","""Botas populares entre militares.\nPode n\u00e3o ser o sapato mais confort\u00e1vel que voc\u00ea j\u00e1 usou, mas o Capit\u00e3o Alcimento aprovaria.\nAp\u00f3s 03\/12 a Defesa ser\u00e1 alterada para 2 e o Peso para 50.\nTipo: ^777777Cal\u00e7ado^000000\nDefesa:  ^7777775^000000  \nPeso: ^777777100^000000\nClasses: ^777777Todas exceto Aprendiz e Evolu\u00e7\u00e3o^000000"""
"2448","Sapatos Velozes","2","516","0","""Estes s\u00e3o sapatos especiais feitos por um artes\u00e3o de um lugar famoso por suas praias e festividades.\nExistem muitas lendas em torno destas raridades, como por exemplo a inexplic\u00e1vel habilidade que seus usu\u00e1rios adquirem para dan\u00e7ar.\nTodos que usam se sentem um pouco mais leves, como se estivessem flutuando. Os sapatos contam ainda com um efeito anti-chul\u00e9.\nAumenta em 3% a VelATQ e diminui o tempo de conjura\u00e7\u00e3o vari\u00e1vel em 3%.\nAGI + 1\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^7777772^000000\nPeso: ^77777750^000000\nClasses: ^777777Todas^000000"""
"2450","Sapatos da Árvore da Vida","2","516","0","""Sapatos feitos de um ramo da \u00c1rvore da Vida. S\u00e3o confort\u00e1veis e oferecem ao usu\u00e1rio a energia da vida.\n--------------------------\n^0000ffVIT +2.\nHP m\u00e1x. +10%.\nCura recebida +5%.\nRegenera\u00e7\u00e3o natural de HP +5%.^000000\nA cada 10 segundos:\n^0000ffRecupera 30 de HP.^000000\n--------------------------\nTipo: ^777777Cal\u00e7ado^000000\nDEF: ^77777716^000000 DEFM: ^7777773^000000\nPeso: ^77777750^000000\nN\u00edvel necess\u00e1rio: ^77777760^000000\nClasses: ^777777Transclasses, exceto Aprendizes^000000"""
"2456","Botas do Éden I","2","516","0","""Cal\u00e7ado criado exclusivamente para membros do Grupo do \u00c9den. Pr\u00f3prio para longas caminhadas.\n--------------------------\n^a400cdN\u00e3o pode ser refinado.^000000\n--------------------------\n^0000ffRegen. natural de HP +10%.^000000 \n^0000ffRegen. natural de SP +2%.^000000 \n--------------------------\nTipo: ^777777Cal\u00e7ado^000000\nDEF: ^77777714^000000 DEFM: ^7777770^000000\nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777712^000000\nClasses: ^777777Todas^000000"""
"2457","Botas do Éden II","2","516","0","""Cal\u00e7ado criado exclusivamente para membros do Grupo do \u00c9den. Pr\u00f3prio para longas caminhadas.\n--------------------------\n^a400cdN\u00e3o pode ser refinado.^000000\n--------------------------\n^0000ffRegen. natural de HP +12%.^000000 \n^0000ffRegen. natural de SP +4%.^000000 \n--------------------------\nTipo: ^777777Cal\u00e7ado^000000\nDEF: ^77777716^000000 DEFM: ^7777770^000000\nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777726^000000\nClasses: ^777777Todas^000000"""
"2458","Botas do Éden III","2","516","0","""Cal\u00e7ado criado exclusivamente para membros do Grupo do \u00c9den. Pr\u00f3prio para longas caminhadas.\n--------------------------\n^a400cdN\u00e3o pode ser refinado.^000000\n--------------------------\n^0000ffRegen. natural de HP +14%.^000000 \n^0000ffRegen. natural de SP +6%.^000000 \n--------------------------\nTipo: ^777777Cal\u00e7ado^000000\nDEF: ^77777718^000000 DEFM: ^7777770^000000\nPeso: ^7777770^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Todas^000000"""
"2459","Sapatos Aprimorados [1]","2","516","1","""Cal\u00e7ado feito de couro. Consiste em uma sola grossa e uma cobertura mais leve at\u00e9 logo abaixo do tornozelo.\n^0000ffM\u00e1ximo HP +3%.^000000\nClasse: ^777777Cal\u00e7ado^000000 \nDefesa: ^77777715^000000\nPeso: ^77777720^000000\nN\u00edvel necess\u00e1rio: ^7777771^000000\nClasses: ^777777Todas exceto Aprendiz e Evolu\u00e7\u00e3o^000000"""
"2460","Botas Aprimoradas [1]","2","516","1","""Cal\u00e7ado de couro grosso que cobre parte da perna. Tem a borda revestida com o p\u00ealo branco de um Lun\u00e1tico. \u00c9 bem pesada, de modo que apenas quem tem treinamento de combate consegue us\u00e1-las.\n^0000ffM\u00e1x. HP +3%^000000\nTipo: ^777777Cal\u00e7ado^000000 Defesa: ^7777776^000000\nPeso: ^77777730^000000\nClasses: ^777777Espadachins, Arqueiros, Mercadores, Gatunos, Justiceiros, Mestres Taekwons e evolu\u00e7\u00f5es^000000"""
"2461","Grevas Aprimoradas [1]","2","516","1","""Botas recobertas por placas de a\u00e7o, para maior prote\u00e7\u00e3o. S\u00e3o pesadas e nada confort\u00e1veis... Mas se voc\u00ea for devorado por um monstro, pelo menos seus p\u00e9s continuar\u00e3o intactos. \n^0000ffM\u00e1x. HP +3%^000000\nTipo: ^777777Cal\u00e7ado^000000 Defesa: ^77777732^000000\nPeso: ^77777740^000000\nN\u00edvel necess\u00e1rio: ^77777765^000000\nClasses: ^777777Cavaleiro\/Templ\u00e1rio^000000"""
"2463","Botas Ferais","2","516","0","""^ff0000Este item n\u00e3o pode ser trocado entre personagens.^000000\nExiste uma mensagem inscrita - Esta \u00e9 a bota da moda com sua beleza r\u00fastica.\nN\u00e3o pode ser refinada ou destru\u00edda.\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^77777712^000000\nPeso: ^7777770^000000\nN\u00edvel Necess\u00e1rio: ^77777775^000000\nClasse: ^777777Todas as classes^000000"""
"2465","Sapatos de Dança [1]","2","516","1","""Sapatos confeccionados para dan\u00e7ar.\n^0000ffAGI +1.^000000\n^0000ffVelocidade de ataque +2%.^000000\n^0000ffConsumo de SP de [Ritmo Contagiante] -32.^000000\nTipo: ^777777Cal\u00e7ado^000000 \nDefesa: ^77777715^000000\nPeso: ^77777730^000000\nN\u00edvel Necess\u00e1rio: ^777777105^000000\nClasse: ^777777Musa^000000"""
"2466","Sapatos de Treino [1]","2","516","1","""Cal\u00e7ados leves e resistentes, perfeitos para aventureiros profissionais treinarem suas habilidades de combate.\n^0000ffHP e SP m\u00e1x. +2%.\nCura recebida +5%.^000000\n^FA4E09Conjunto^000000\n^FA4E09[Camiseta]^000000\n^FA4E09[Roupa de Baixo]^000000\n^0000ffFOR +2.^000000\nTipo: ^777777Cal\u00e7ado^000000\nDefesa: ^7777771^000000\nPeso: ^77777730^000000\nN\u00edvel necess\u00e1rio: ^77777710^000000\nClasses: ^777777Todas^000000"""
