"id","name","itemTypeId","itemSubTypeId","slots","description"
"1111","Florete [3]","1","257","3","""Espada de uma m\u00e3o de l\u00e2mina longa e fina.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^77777770^000000\nPeso: ^77777750^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777714^000000\nClasses: ^777777Aprendiz\/ Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1112","Florete","1","257","0","""Espada de uma m\u00e3o de l\u00e2mina longa e fina.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^77777770^000000\nPeso: ^77777750^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777714^000000\nClasses: ^777777Aprendiz\/ Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1113","Cimitarra [2]","1","257","2","""Espada de uma m\u00e3o, forte e de l\u00e2mina curva.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^77777785^000000\nPeso: ^77777770^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777714^000000\nClasses: ^777777Aprendiz\/ Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1114","Cimitarra [3]","1","257","3","""Espada de uma m\u00e3o, forte e de l\u00e2mina curva.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^77777785^000000\nPeso: ^77777770^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777714^000000\nClasses: ^777777Aprendiz\/ Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1115","Cimitarra [3]","1","257","3","""Espada de uma m\u00e3o, forte e de l\u00e2mina curva.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^77777785^000000\nPeso: ^77777770^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777714^000000\nClasses: ^777777Aprendiz\/ Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1116","Kataná [3]","1","258","3","""Espada de duas m\u00e3os de l\u00e2mina curva com um s\u00f3 fio. A espada predileta dos samurais. Arraste esta arma para sua janela de equipamento para usar.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^77777760^000000\nPeso: ^777777100^000000\nN\u00edvel da arma: ^7777771^000000\nN\u00edvel necess\u00e1rio: ^7777774^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1117","Kataná [4]","1","258","4","""Espada de duas m\u00e3os de l\u00e2mina curva com um s\u00f3 fio. A espada predileta dos samurais. Arraste esta arma para sua janela de equipamento para usar.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^77777760^000000\nPeso: ^777777100^000000\nN\u00edvel da arma: ^7777771^000000\nN\u00edvel necess\u00e1rio: ^7777774^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1118","Kataná","1","258","0","""Espada de duas m\u00e3os de l\u00e2mina curva com um s\u00f3 fio. A espada predileta dos samurais. Arraste esta arma para sua janela de equipamento para usar.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^77777760^000000\nPeso: ^777777100^000000\nN\u00edvel da arma: ^7777771^000000\nN\u00edvel necess\u00e1rio: ^7777774^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1119","Tsurugi [1]","1","257","1","""A mais poderosa espada de uma m\u00e3o. Pode eliminar muitos inimigos. A espada predileta dos samurais.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777130^000000\nPeso: ^777777120^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1120","Tsurugi [2]","1","257","2","""A mais poderosa espada de uma m\u00e3o. Pode eliminar muitos inimigos. A espada predileta dos samurais.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777130^000000\nPeso: ^777777120^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1121","Tsurugi","1","257","0","""A mais poderosa espada de uma m\u00e3o. Pode eliminar muitos inimigos. A espada predileta dos samurais.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777130^000000\nPeso: ^777777120^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1122","Sabre de Impacto [2]","1","257","2","""Espada de uma m\u00e3o com uma empunhadora intricadamente decorada.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777100^000000\nPeso: ^77777790^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777714^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1123","Haedonggum [1]","1","257","1","""Antiga espada coreana de uma m\u00e3o. Uma espada misteriosa que dizem ter o poder de controlar a mente.\n^0000ffINT +3^000000\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777120^000000\nPeso: ^77777790^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1124","Espada Orc","1","257","0","""Espada de uma m\u00e3o produzida por ferreiros orcs e usada por Her\u00f3is orc. Simboliza o conflito dos orcs contra a opress\u00e3o.\n--------------------------\n^a400cdIndestrut\u00edvel em batalha.^000000\n--------------------------\nTipo: ^777777Espada^000000\nATQ: ^77777790^000000 ATQM: ^7777770^000000\nPeso: ^77777780^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^7777775^000000\nClasses: ^777777Aprendizes, Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1125","Sabre de Impacto [3]","1","257","3","""Espada de uma m\u00e3o com uma empunhadora intricadamente decorada.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777100^000000\nPeso: ^77777790^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777714^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1126","Sabre [2]","1","257","2","""Espada de cavalaria pesada com uma l\u00e2mina levemente curva, de uma m\u00e3o e de um s\u00f3 fio.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777115^000000\nPeso: ^777777100^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1127","Sabre [3]","1","257","3","""Espada de cavalaria pesada com uma l\u00e2mina levemente curva, de uma m\u00e3o e de um s\u00f3 fio.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777115^000000\nPeso: ^777777100^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1128","Haedonggum [2]","1","257","2","""Antiga espada coreana de uma m\u00e3o. Uma espada misteriosa que dizem ter o poder de controlar a mente.\n^0000ffINT +3^000000\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777120^000000\nPeso: ^77777790^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1129","Flamberge","1","257","0","""Espada de uma m\u00e3o, de l\u00e2mina ondulada e bem decorada. Apesar de sua apar\u00eancia fr\u00e1gil, \u00e9 muito poderosa.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777150^000000\nPeso: ^777777150^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Cavaleiro, Templ\u00e1rio e evolu\u00e7\u00f5es^000000"""
"1130","Nagan","1","257","0","""Espada de uma m\u00e3o com muitas pontas no topo. Apenas um golpe basta para causar ferimentos profundos.\n--------------------------\n^0000ffHabilita [Ataque Duplo] nv.5.^000000\n--------------------------\n^0000ffDano f\u00edsco contra as ra\u00e7as Humano e Humanoide +5%.^000000\n--------------------------\nTipo: ^777777Espada^000000\nAtaque: ^777777120^000000\nPeso: ^77777750^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1131","Alfanje de Gelo","1","257","0","""Espada de uma m\u00e3o de apar\u00eancia solene.\n^0000ffHabilita [Lan\u00e7as de Gelo] nv. 3.^000000\nAo realizar ataques f\u00edsicos:\n^0000ff10% de chance de autoconjurar [Lan\u00e7as de Gelo] nv. 3.^000000\n^0000ff5% de chance de infligir [Congelamento] no alvo.^000000\n^0000ff0,1% de chance de infligir [Congelamento] no usu\u00e1rio.^000000\nTipo: ^777777Espada^000000\nAtaque: ^777777100^000000\nPeso: ^77777760^000000\nPropriedade: ^777777\u00c1gua^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1132","Lâmina Turca","1","257","0","""Espada de uma m\u00e3o com l\u00e2mina extremamente afiada. Traz a morte quase sempre que \u00e9 usada.\n^0000ffPossui pequena chance de causar \""Coma\"".^000000\n^0000ffExiste 3% de chance de amaldi\u00e7oar o inimigo.^000000\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777115^000000\nPeso: ^77777770^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1133","Língua de Fogo","1","257","0","""Espada de uma m\u00e3o de apar\u00eancia solene.\n^0000ffHabilita [Lan\u00e7as de Fogo] nv. 3.^000000\nAo realizar ataques f\u00edsicos:\n^0000ff10% de chance de autoconjurar [Lan\u00e7as de Fogo] nv. 3.^000000\nTipo: ^777777Espada^000000\nAtaque: ^777777100^000000\nPeso: ^77777750^000000\nPropriedade: ^777777Fogo^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1134","Espada de César","1","257","0","""Espada de uma m\u00e3o que parece um torqu\u00eas. \u00c9 especialmente eficiente quando usada para cortar a vegeta\u00e7\u00e3o densa.\n^0000ffIgnora a defesa de monstros da ra\u00e7a Planta.^000000\n^0000ffCausa 25% de dano adicional aos monstros de ra\u00e7a Planta.^000000\nClasse: ^777777Espada^000000\nFor\u00e7ca de Ataque: ^777777140^000000\nPeso: ^77777770^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1135","Cutelo","1","257","0","""Espada de uma m\u00e3o, geralmente usada por marujos.\n^0000ffPermite usar a habilidade \""Golpe Fulminante\"" em n\u00edvel 5.^000000\n^0000ffFOR +2, DEF +1.^000000\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777150^000000\nPeso: ^77777790^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1136","Espada Solar","1","257","0","""Espada de uma m\u00e3o com uma imagem do sol esculpida. Ela simboliza o vigor e o esp\u00edrito de batalha.\n^0000ff100% de chance de converter 1% do dano f\u00edsico causado em HP.^000000\n^0000ffDrena 15 de SP a cada 10 segundos.^000000\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^77777770^000000\nPeso: ^777777120^000000\nPropriedade: ^777777Fogo^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1137","Excalibur","1","257","0","""Espada de uma m\u00e3o pertencente ao Rei Artur das lendas arturianas. Ela mesma escolhe seu dono pela pr\u00f3pria vontade. Cont\u00e9m em seu interior um poder sagrado.\n--------------------------\n^0000ffDES^000000 ^ff0000-1.^000000\n--------------------------\n^0000ffINT +5. SOR +10.^000000\n--------------------------\nTipo: ^777777Espada^000000\nATQ: ^777777150^000000 ATQM: ^7777770^000000\nPeso: ^777777120^000000\nPropriedade: ^777777Sagrado^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1138","Mysteltain","1","257","0","""Espada de uma m\u00e3o simulando o jovem graveto que, de acordo com as lendas, causou a morte de Balder, o deus da luz.\n--------------------------\n^0000ffDES +3.^000000\n--------------------------\n^0000ffDano f\u00edsico contra oponentes de propriedade Fantasma +15%.^000000\n--------------------------\nAo realizar ataques f\u00edsicos:\n^0000ff10% de chance de autoconjurar [Petrificar] nv.3 no alvo.^000000\n--------------------------\nTipo: ^777777Espada^000000\nATQ: ^777777170^000000 ATQM: ^7777770^000000\nPeso: ^777777100^000000\nPropriedade: ^777777Sombrio^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Mercadores, Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1139","Talefing","1","257","0","""Espada de uma m\u00e3o da perdi\u00e7\u00e3o. Dizem que traz um desastre horr\u00edvel ao seu dono.\n^0000ffHaver\u00e1 perda de 35 HP a cada 10 segundos.^000000\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777200^000000\nPeso: ^777777100^000000\nPropriedade: ^777777Sombrio^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachim\/ Mercador\/ Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1140","Byeollungum","1","257","0","""Espada de uma m\u00e3o gigantesca, geralmente usada pelos antigos generais coreanos.\n--------------------------\n^0000ffTodos os atributos +2.^000000\n^0000ffResist\u00eancia a monstros normais^000000 ^ff0000-10%.^000000\n^0000ffDano f\u00edsico contra monstros do tipo Chefe +50%.^000000\n--------------------------\nTipo: ^777777Espada^000000\nATQ: ^777777150^000000 ATQM:^7777770^000000\nPeso: ^77777790^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1141","Espada Imaterial","1","257","0","""Espada de uma m\u00e3o que enlouquece a mente dos inimigos quando usada.\n--------------------------\n^a400cdIndestrut\u00edvel em batalha.^000000\n--------------------------\nA cada ataque f\u00edsico:\n^0000ffDrena 1 de SP do usu\u00e1rio.^000000\n--------------------------\nAo realizar ataques f\u00edsicos:\n^0000ff3% de chance de drenar 30% do SP do oponente.^000000\n--------------------------\nTipo: ^777777Espada^000000\nATQ: ^777777140^000000 ATQM: ^7777770^000000\nPropriedade: ^777777Fantasma^000000\nPeso: ^77777790^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777740^000000\nClasses: ^777777Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1142","Espada Adornada","1","257","0","""Espada com uma bonita l\u00e2mina transparente. \nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777104^000000\nPeso: ^777777220^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777768^000000\nClasses: ^777777Espadachim\/Mercador\/Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1143","Espada de Gaia","1","257","0","""Espada aben\u00e7oada pela Deusa da Terra que permite ao usu\u00e1rio encontrar min\u00e9rios com mais facilidade.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777140^000000\nPeso: ^777777250^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777774^000000\nClasses: ^777777Espadachim\/Mercador\/Gatuno e as respectivas evolu\u00e7\u00f5es^000000"""
"1144","Sashimi","1","257","0","""Espada com uma l\u00e2mina fina, extremamente afiada. Pode ser usada para preparar iguarias da culin\u00e1ria japonesa. Obviamente, essa espada \u00e9 o terror dos peixes.\n--------------------------\nAo derrotar monstros da ra\u00e7a Peixe:\n^0000ff40% de chance de derrubar Peixe Cru.^000000\n--------------------------\nTipo: ^777777Espada^000000\nATQ: ^77777775^000000 ATQM: ^7777770^000000\nPropriedade: ^777777Vento^000000\nPeso: ^777777140^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777748^000000\nClasses: ^777777Espadachins, Mercadores, Gatunos e evolu\u00e7\u00f5es^000000"""
"1145","Vingadora Sagrada","1","257","0","""Espada que carrega a l\u00e2mina na forma da cruz sagrada. Diz-se que se um Templ\u00e1rio a empunhar diante de seus olhos, voc\u00ea deve se ajoelhar, pois est\u00e1 diante de um mensageiro da luz.\n^0000ffAben\u00e7oada com a propriedade Sagrado.^000000\nClasse: ^777777Espada^000000      \nFor\u00e7a de ataque: ^777777125^000000\nPeso: ^777777135^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777775^000000\nClasses: ^777777Exclusivo para Templ\u00e1rios^000000"""
"1146","Espada Citadina [1]","1","257","1","""Uma espada comum e humilde, feita para uso daqueles sem per\u00edcia com espadas.\nTipo: ^777777Espada^000000 \nFor\u00e7a de Ataque: ^777777100^000000\nPeso: ^77777780^000000\nN\u00edvel da Arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777730^000000\nClasses: ^777777Aprendiz^000000"""
"1147","Espada Citadina [2]","1","257","2","""Uma espada comum e humilde que serve para uso daqueles sem per\u00edcia com espadas.\nTipo: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777100^000000\nPeso: ^77777780^000000\nN\u00edvel da Arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777730^000000\nClasses: ^777777Aprendiz^000000"""
"1148","Lâmina de Poeira Estelar [1]","1","257","1","""Uma espada espetacular com uma l\u00e2mina forjada dos meteoritos que brilham com a luz das estrelas durante a noite.\n--------------------------\n^a400cdIndestrut\u00edvel em batalha.^000000\n--------------------------\nAo realizar ataques f\u00edsicos:\n^0000ff5% de chance de infligir Atordoamento no oponente.^000000\n--------------------------\nTipo: ^777777Espada^000000\nATQ: ^777777140^000000 ATQM: ^7777770^000000\nPeso: ^777777100^000000\nN\u00edvel da arma: ^7777774^000000\nN\u00edvel necess\u00e1rio: ^77777745^000000\nClasses: ^777777Aprendizes e evolu\u00e7\u00f5es^000000"""
"1149","Flamberge [2]","1","257","2","""Espada de uma m\u00e3o, de l\u00e2mina ondulada e bem decorada.\nApesar de sua apar\u00eancia fr\u00e1gil, \u00e9 muito poderosa.\nClasse: ^777777Espada^000000\nFor\u00e7a de Ataque: ^777777150^000000\nPeso: ^777777150^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777727^000000\nClasses: ^777777Cavaleiro\/ Templ\u00e1rio^000000"""
"1151","Espada Matadora [2]","1","258","2","""Espada que j\u00e1 ajudou muitos lutadores em batalha.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^77777790^000000\nPeso: ^777777130^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777718^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1152","Espada Matadora [3]","1","258","3","""Espada que j\u00e1 ajudou muitos lutadores em batalha.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^77777790^000000\nPeso: ^777777130^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777718^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1153","Espada Matadora","1","258","0","""Espada que j\u00e1 ajudou muitos lutadores em batalha.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^77777790^000000\nPeso: ^777777130^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777718^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1154","Espada Bastarda [2]","1","258","2","""Espada de duas m\u00e3os. Tem uma empunhadura comprida. Pode ser usada tanto para perfurar quanto para cortar.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^777777115^000000\nPeso: ^777777160^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777718^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1155","Espada Bastarda [3]","1","258","3","""Espada de duas m\u00e3os. Tem uma empunhadura comprida. Pode ser usada tanto para perfurar quanto para cortar.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^777777115^000000\nPeso: ^777777160^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777718^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1156","Espada Bastarda","1","258","0","""Espada de duas m\u00e3os. Tem uma empunhadura comprida. Pode ser usada tanto para perfurar quanto para cortar.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^777777115^000000\nPeso: ^777777160^000000\nN\u00edvel da arma: ^7777772^000000\nN\u00edvel necess\u00e1rio: ^77777718^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
"1157","Espada de Duas Mãos [1]","1","258","1","""Espada de duas m\u00e3os.\nClasse: ^777777Espada de duas m\u00e3os^000000\nFor\u00e7a de Ataque: ^777777160^000000\nPeso: ^777777220^000000\nN\u00edvel da arma: ^7777773^000000\nN\u00edvel necess\u00e1rio: ^77777733^000000\nClasses: ^777777Espadachim e suas evolu\u00e7\u00f5es^000000"""
