"id","name","itemTypeId","itemSubTypeId","slots","description"
"24043","Luvas Sombrias DES","10","280","0","""Luvas usadas como complemento para o manejo de armas convencionais.\n--------------------------\nA cada refino:\n^0000ffPrecis\u00e3o +1.^000000\n^0000ffATQ e ATQM +1.^000000\n--------------------------\n^0000ffDES +1.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Luvas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24044","Escudo Sombrio VIT","10","527","0","""Pe\u00e7a adicional de escudo usada para complementar um escudo convencional.\n--------------------------\n^0000ffVIT +1.^000000\nA cada refino:\n^0000ffDEF +1.^000000\n^0000ffHP m\u00e1x. +10.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09[Sapatos Sombrios VIT]^000000\n^0000ffVIT +1 adicional.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Escudo^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24045","Sapatos Sombrios AGI","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffAGI +1.^000000\nA cada refino:\n^0000ffEsquiva +1.^000000\n^0000ffHP m\u00e1x. +10.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09[Escudo Sombrio AGI]^000000\n^0000ffAGI +1 adicional.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24047","Colar Sombrio de Velocidade","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffHP m\u00e1x. +10 por refino.^000000\n--------------------------\n^0000ffVelocidade de ataque +1%.^000000\nRefino +7 ou mais:\n^0000ffVelocidade de ataque +1% adicional.^000000\nRefino +9 ou mais:\n^0000ffVelocidade de ataque +2% adicional.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24138","Malha Sombria de Teleporte","10","526","0","""Malha usada por baixo da armadura convencional.\n--------------------------\n^0000ffHabilita [Teleporte] nv.1.^000000\n^0000ffCusto de SP de [Teleporte]^000000 ^ff0000+50.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Teleporte] -5.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Malha^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24139","Greva Sombria de Teleporte","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffHabilita [Teleporte] nv.1.^000000\n^0000ffCusto de SP de [Teleporte]^000000 ^ff0000+50.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Teleporte] -5.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24140","Escudo Sombrio de Teleporte","10","527","0","""Pe\u00e7a adicional de escudo usada para complementar um escudo convencional.\n--------------------------\n^0000ffHabilita [Teleporte] nv.1.^000000\n^0000ffCusto de SP de [Teleporte]^000000 ^ff0000+50.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Teleporte] -5.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Escudo^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24141","Luva Sombria de Teleporte","10","280","0","""Luvas usadas como complemento para o manejo de armas convencionais.\n--------------------------\n^0000ffHabilita [Teleporte] nv.1.^000000\n^0000ffCusto de SP de [Teleporte]^000000 ^ff0000+50.^000000\n--------------------------\nA cada refino:\n^0000ffATQ e ATQM +1.^000000\n^0000ffCusto de SP de [Teleporte] -5.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Luvas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24142","Brinco Sombrio de Teleporte","10","529","0","""Brinco usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffHabilita [Teleporte] nv.1.^000000\n^0000ffCusto de SP de [Teleporte]^000000 ^ff0000+50.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Teleporte] -5.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Brinco^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24143","Colar Sombrio de Teleporte","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffHabilita [Teleporte] nv.1.^000000\n^0000ffCusto de SP de [Teleporte]^000000 ^ff0000+50.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Teleporte] -5.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24152","Luvas Sombrias Indestrutíveis","10","280","0","""Luvas usadas como complemento para o manejo de armas convencionais.\n--------------------------\n^0000ffATQ e ATQM +1 por refino.^000000\n--------------------------\n^0000ffATQ +5.^000000\nA cada 2 refinos:\n^0000ffATQ +1.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09[Brinco Sombrio Indestrut\u00edvel]^000000\nSoma dos refinos do conjunto +15 ou mais:\n^0000ffTorna a arma indestrut\u00edvel em batalha.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Luvas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24153","Brinco Sombrio Indestrutível","10","529","0","""Brinco usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffHP m\u00e1x. +10 por refino.^000000\n--------------------------\n^0000ffPrecis\u00e3o +5.^000000\nA cada 2 refinos:\n^0000ffPrecis\u00e3o +1.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09[Luvas Sombrias Indestrut\u00edveis]^000000\nA cada refino das Luvas:\n^0000ffATQ +1.^000000\nA cada refino do Brinco:\n^0000ffATQ +1.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Brinco^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24154","Malha Sombria Indestrutível","10","526","0","""Malha usada por baixo da armadura convencional.\n--------------------------\n^0000ffHP m\u00e1x. +10 por refino.^000000\n--------------------------\n^0000ffDEF +5.^000000\nA cada 2 refinos:\n^0000ffDEF +1.^000000\n--------------------------\n^fa4e09Conjunto^000000\n^fa4e09[Colar Sombrio Indestrut\u00edvel]^000000\nA cada refino da Malha:\n^0000ffDEF +1.^000000\nA cada refino do Colar:\n^0000ffDEF +1.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Malha^000000 Peso: ^7777770^000000\nN\u00edvel m\u00edn: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24155","Colar Sombrio Indestrutível","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffHP m\u00e1x. +10 por refino.^000000\n--------------------------\n^0000ffDEFM +1.^000000\nA cada 2 refinos:\n^0000ffDEFM +1.^000000\n--------------------------\n^fa4e09Conjunto^000000\n^fa4e09[Malha Sombria Indestrut\u00edvel]^000000\nSoma dos refinos do conjunto +15 ou mais:\n^0000ffTorna a armadura indestrut\u00edvel em batalha.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000 Peso: ^7777770^000000\nN\u00edvel m\u00edn: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24219","Malha Sombria de Gelo","10","526","0","""Malha usada por baixo da armadura convencional.\n--------------------------\nRefino +2 ou mais:\n^0000ffAo realizar ataques f\u00edsicos corpo a corpo, 1% de chance de autoconjurar [Lan\u00e7as de Gelo] nv.1.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffChance de autoconjura\u00e7\u00e3o +0,2%.^000000\nA cada 2 refinos:\n^0000ffN\u00edvel autoconjurado +1.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Malha^000000\nPeso: ^7777770^000000 N\u00edvel m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24220","Malha Sombria de Fogo","10","526","0","""Malha usada por baixo da armadura convencional.\n--------------------------\nRefino +2 ou mais:\n^0000ffAo realizar ataques f\u00edsicos corpo a corpo, 1% de chance de autoconjurar [Lan\u00e7as de Fogo] nv.1.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffChance de autoconjura\u00e7\u00e3o +0,2%.^000000\nA cada 2 refinos:\n^0000ffN\u00edvel autoconjurado +1.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Malha^000000\nPeso: ^7777770^000000 N\u00edvel m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24221","Malha Sombria de Raio","10","526","0","""Malha usada por baixo da armadura convencional.\n--------------------------\nRefino +2 ou mais:\n^0000ffAo realizar ataques f\u00edsicos corpo a corpo, 1% de chance de autoconjurar [Rel\u00e2mpago] nv.1.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffChance de autoconjura\u00e7\u00e3o +0,2%.^000000\nA cada 2 refinos:\n^0000ffN\u00edvel autoconjurado +1.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Malha^000000\nPeso: ^7777770^000000 N\u00edvel m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24222","Malha Sombria de Terra","10","526","0","""Malha usada por baixo da armadura convencional.\n--------------------------\nRefino +2 ou mais:\n^0000ffAo realizar ataques f\u00edsicos corpo a corpo, 1% de chance de autoconjurar [Coluna de Pedra] nv.1.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffChance de autoconjura\u00e7\u00e3o +0,2%.^000000\nA cada 2 refinos:\n^0000ffN\u00edvel autoconjurado +1.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Malha^000000\nPeso: ^7777770^000000 N\u00edvel m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24246","Brinco Sombrio de Espadachim","10","529","0","""Brinco usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffCusto de SP de [Golpe Fulminante] -20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Golpe Fulminante] -3%.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09Colar Sombrio de Espadachim^000000\n^0000ffHP m\u00e1x. +1%.^000000\n^0000ffDano f\u00edsico contra todas as ra\u00e7as +1%.^000000\nSoma dos refinos do conjunto +10 ou mais:\n^0000ffHP m\u00e1x. +2% adicional.^000000\n^0000ffDano f\u00edsico contra todas as ra\u00e7as +2% adicional.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Brinco^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24247","Brinco Sombrio de Mercador","10","529","0","""Brinco usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffDano de [Mammonita] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Mammonita] +5%.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09Colar Sombrio de Mercador^000000\n^0000ffHP m\u00e1x. +1%.^000000\n^0000ffDano f\u00edsico contra todas as ra\u00e7as +1%.^000000\nSoma dos refinos do conjunto +10 ou mais:\n^0000ffHP m\u00e1x. +2% adicional.^000000\n^0000ffDano f\u00edsico contra todas as ra\u00e7as +2% adicional.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Brinco^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24248","Brinco Sombrio de Noviço","10","529","0","""Brinco usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffCusto de SP de [Curar] -20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Curar] -3%.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09Colar Sombrio de Novi\u00e7o^000000\n^0000ffSP m\u00e1x. +1%.^000000\n^0000ffDano m\u00e1gico +1%.^000000\nSoma dos refinos do conjunto +10 ou mais:\n^0000ffSP m\u00e1x. +2% adicional.^000000\n^0000ffDano m\u00e1gico +2% adicional.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Brinco^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24249","Brinco Sombrio de Mago","10","529","0","""Brinco usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffConjura\u00e7\u00e3o vari\u00e1vel de [Lan\u00e7as de Fogo] [Lan\u00e7as de Gelo] e [Rel\u00e2mpago] -20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffConjura\u00e7\u00e3o vari\u00e1vel de [Lan\u00e7as de Fogo] [Lan\u00e7as de Gelo] e [Rel\u00e2mpago] -5%.^000000\n--------------------------\n^FA4E09Conjunto^000000\n^FA4E09Colar Sombrio de Mago^000000\n^0000ffSP m\u00e1x. +1%.^000000\n^0000ffDano m\u00e1gico +1%.^000000\nSoma dos refinos do conjunto +10 ou mais:\n^0000ffSP m\u00e1x. +2% adicional.^000000\n^0000ffDano m\u00e1gico +2% adicional.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Brinco^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24250","Colar Sombrio de Espadachim","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffDano de [Impacto Explosivo] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Impacto Explosivo] +5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24251","Colar Sombrio de Mercador","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffDano de [Cavalo-de-Pau] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Cavalo-de-Pau] +5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24252","Colar Sombrio de Noviço","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffDano de [Luz Divina] +50%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Luz Divina] +10%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24253","Colar Sombrio de Gatuno","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffDano de [Envenenar] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Envenenar] +5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24254","Colar Sombrio de Mago","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffDano de [Barreira de Fogo] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Barreira de Fogo] +5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24255","Colar Sombrio de Arqueiro","10","530","0","""Colar usado como complemento para os acess\u00f3rios convencionais.\n--------------------------\n^0000ffDano de [Chuva de Flechas] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Chuva de Flechas] +5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Colar^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24256","Greva Sombria de Cavaleiro","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffDano de [Perfurar] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Perfurar] +5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24257","Greva Sombria de Templário","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffCusto de SP de [Crux Divinum] -20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Crux Divinum] -3%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24258","Greva Sombria de Ferreiro","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffCusto de SP de [Adrenalina Pura] e [Martelo de Thor] -20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Adrenalina Pura] e [Martelo de Thor] -5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24259","Greva Sombria de Alquimista","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffHP m\u00e1x. +10 por refino.^000000\n--------------------------\nAlquimistas e evolu\u00e7\u00f5es:\n-\n^0000ffEfetividade de cura +30%.^000000\nA cada refino:\n^0000ffEfetividade de cura +7%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24260","Greva Sombria de Sacerdote","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffCusto de SP de [Kyrie Eleison] e [Lex Aeterna] -20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffCusto de SP de [Kyrie Eleison] e [Lex Aeterna] -3%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
"24261","Greva Sombria de Monge","10","528","0","""Grevas usadas como complemento para os cal\u00e7ados convencionais.\n--------------------------\n^0000ffDano de [Combo Qu\u00e1druplo] +20%.^000000\n--------------------------\nA cada refino:\n^0000ffHP m\u00e1x. +10.^000000\n^0000ffDano de [Combo Qu\u00e1druplo] +5%.^000000\n--------------------------\nTipo: ^777777Equip. Sombrio^000000\nPosi\u00e7\u00e3o: ^777777Grevas^000000\nPeso: ^7777770^000000 Nv. m\u00edn.: ^7777771^000000\nClasses: ^777777Todas^000000"""
